ArticleID,RatioID,PubMedID,Title,Affiliation,PubYear,PrimAuthLastName,PrimAuthFirstName,PrimAuthFMInitials,DisplayRatio,CI_ICER,CI_ICERText,CI_Usable,CI_Type,CI_Lower,CI_Upper,CI_Difference,CI_Currency,CI_Notes,RatioUncertainty,ComparatorID,InterventionPhrase,ComparatorPhrase,IncrementalAnalysisCorrect,IncrementalAnalysisRecalculated,Rating,RatingUncertainty
2015-01-02335,2015-01-02335-07,26555122,Health and Economic Implications of National Treatment Coverage for Cardiovascular Disease in India: Cost-Effectiveness Analysis.,"From the Department of Medicine Prevention Research Center, Center for PrimaryCare and Outcomes Research, (S.B., E.B.), Department of Medicine StanfordInstitute for Economic Policy Research, Prevention Research Center (S.B.), andDivision of General Medical Disciplines (E.B.), Stanford University, Stanford,CA; Department of Economics National Bureau of Economic Research, Center forInternational Development, Stanford Institute for Economic Policy Research,Stanford, CA (S.B.); Department of Public Health and Policy, London School ofHygiene and Tropical Medicine, London, United Kingdom (S.B.); Department ofPharmaceutical Economics and Policy and Schaeffer Center for Health Policy andEconomics, University of Southern California, Los Angeles (N.S.); and NationalBureau of Economic Research, Cambridge, MA (N.S.). basus@stanford.edu.",2015,Basu,Sanjay,,5800,1,$5588 (95%CI: 3419-7756),1,95,3419,7756,4337.0,USD,,"""With a 10% improvement in the relative risk reduction of death conferred by tertiary care, the ICER of coverage for all 3 treatments also improved to $2432 over the cost of primary prevention and tertiary treatment alone and to $1232 over no coverage.""",4,"Program to increase coverage of primary, secondary and tertiary treatment of cardiovascular disease with increased access to secondary and tertiary treatment",National program to increase coverage of primary prevention and tertiary treatment of cardiovascular disease (CVD).,1,0,6.0,0
2014-01-02136,2014-01-02136-20,25304420,Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India.,"London School of Hygiene & Tropical Medicine, London, UK. Electronic address:Anna.Vassall@lshtm.ac.uk.",2014,Vassall,Anna,A,70,1,36-92,1,95,36,92,56.0,USD,,,4,"Avahan HIV prevention programme- peer-led outreach, education and condom distribution, free treatment of sexually transmitted infections (STIs), free commodity supplies (condoms, STI drugs), and facilitation of community mobilization",increase in condom use assumed,1,0,7.0,0
2014-01-02136,2014-01-02136-16,25304420,Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India.,"London School of Hygiene & Tropical Medicine, London, UK. Electronic address:Anna.Vassall@lshtm.ac.uk.",2014,Vassall,Anna,A,390,1,0-1056,1,95,0,1056,1056.0,USD,,,4,"Avahan HIV prevention programme- peer-led outreach, education and condom distribution, free treatment of sexually transmitted infections (STIs), free commodity supplies (condoms, STI drugs), and facilitation of community mobilization",increase in condom use assumed,1,0,7.0,0
2010-01-01519,2010-01-01519-11,20459755,Cost-effectiveness of HIV prevention interventions in Andhra Pradesh state of India.,"Public Health Foundation of India, ISID Campus, 4 Institutional Area, Vasant Kunj, New Delhi 110070, India. lalit.dandona@phfi.org",2010,Dandona,Lalit,L,200,1,2047 - infinite INR,0,INR,2047,infinite,,USD,,,3,Street children programs for HIV prevention,None,1,0,5.0,0
2014-01-02195,2014-01-02195-02,25091670,Analysis of the Universal Immunization Programme and introduction of a rotavirus  vaccine in India with IndiaSim.,"Center for Disease Dynamics, Economics & Policy, Washington, DC, USA.",2014,Megiddo,Itamar,,32,1,-4.36 to 65.28,1,95,-4.36,65.28,69.64,USD,,,4,"Coverage of 3 doses of rotavirus with DPT (diphtheria, pertussis, tetanus) and 1 dose of the measles vaccine",rotavirus vaccine introduced at the current DPT3 immunization coverage level,1,0,6.0,0
2014-01-02136,2014-01-02136-22,25304420,Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India.,"London School of Hygiene & Tropical Medicine, London, UK. Electronic address:Anna.Vassall@lshtm.ac.uk.",2014,Vassall,Anna,A,94,1,19-152,1,95,19,152,133.0,USD,,,4,"Avahan HIV prevention programme- peer-led outreach, education and condom distribution, free treatment of sexually transmitted infections (STIs), free commodity supplies (condoms, STI drugs), and facilitation of community mobilization",increase in condom use assumed,1,0,7.0,0
2014-01-02136,2014-01-02136-04,25304420,Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India.,"London School of Hygiene & Tropical Medicine, London, UK. Electronic address:Anna.Vassall@lshtm.ac.uk.",2014,Vassall,Anna,A,20,1,11-26,1,95,11,26,15.0,USD,,,4,"Avahan HIV prevention programme- peer-led outreach, education and condom distribution, free treatment of sexually transmitted infections (STIs), free commodity supplies (condoms, STI drugs), and facilitation of community mobilization",increase in condom use assumed,1,0,7.0,0
2015-01-02335,2015-01-02335-02,26555122,Health and Economic Implications of National Treatment Coverage for Cardiovascular Disease in India: Cost-Effectiveness Analysis.,"From the Department of Medicine Prevention Research Center, Center for PrimaryCare and Outcomes Research, (S.B., E.B.), Department of Medicine StanfordInstitute for Economic Policy Research, Prevention Research Center (S.B.), andDivision of General Medical Disciplines (E.B.), Stanford University, Stanford,CA; Department of Economics National Bureau of Economic Research, Center forInternational Development, Stanford Institute for Economic Policy Research,Stanford, CA (S.B.); Department of Public Health and Policy, London School ofHygiene and Tropical Medicine, London, United Kingdom (S.B.); Department ofPharmaceutical Economics and Policy and Schaeffer Center for Health Policy andEconomics, University of Southern California, Los Angeles (N.S.); and NationalBureau of Economic Research, Cambridge, MA (N.S.). basus@stanford.edu.",2015,Basu,Sanjay,,2500,1,$2404 (95%CI: 2120-2727),1,95,2120,2727,607.0,USD,,"""a minimum of 35% adherence to secondary prevention therapies would be necessary for secondary prevention to remain cost-effective at the cost-effectiveness threshold of 3× GDP per DALY averted""; ""the maximum level of suboptimal treatment for secondary prevention coverage was 52%""; ""If only aspirin and a statin are given to patients as secondary prevention after myocardial infarction, secondary prevention would shift from averting 148 DALYs per year per million population to averting 94.7 DALYs per year per million for a higher ICER of $2957""",2,Program to increase coverage of secondary prevention of cardiovascular disease with increased access to secondary treatment,Standard/Usual Care,1,0,6.0,0
2014-01-02136,2014-01-02136-12,25304420,Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India.,"London School of Hygiene & Tropical Medicine, London, UK. Electronic address:Anna.Vassall@lshtm.ac.uk.",2014,Vassall,Anna,A,430,1,0-2406,1,95,0,2406,2406.0,USD,,,4,"Avahan HIV prevention programme- peer-led outreach, education and condom distribution, free treatment of sexually transmitted infections (STIs), free commodity supplies (condoms, STI drugs), and facilitation of community mobilization",increase in condom use assumed,1,0,7.0,0
2014-01-02196,2014-01-02196-03,25091669,Estimated impact and cost-effectiveness of rotavirus vaccination in India: effects of geographic and economic disparities.,"Department of Environmental and Global Health, Center for African Studies,Emerging Pathogens Institute, University of Florida, Gainesville, FL, USA.Electronic address: rrheing@epi.ufl.edu.",2014,Rheingans,Richard,R,130,1,58 - 236,1,95,58,236,178.0,USD,,Full Year 1; Full Year 2; Medical Cost; 1 Dose Year 1; 2 Dose Year 1; 2 Dose Year 2,3,Rotavirus vaccination,None,0,0,5.0,0
2010-01-01519,2010-01-01519-06,20459755,Cost-effectiveness of HIV prevention interventions in Andhra Pradesh state of India.,"Public Health Foundation of India, ISID Campus, 4 Institutional Area, Vasant Kunj, New Delhi 110070, India. lalit.dandona@phfi.org",2010,Dandona,Lalit,L,12,1,267-840,1,95,267,840,573.0,USD,,,3,Men who have sex with men (MSM) programs for HIV prevention,None,1,0,5.0,0
2014-01-02136,2014-01-02136-11,25304420,Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India.,"London School of Hygiene & Tropical Medicine, London, UK. Electronic address:Anna.Vassall@lshtm.ac.uk.",2014,Vassall,Anna,A,70,1,12-117,1,95,12,117,105.0,USD,,,4,"Avahan HIV prevention programme- peer-led outreach, education and condom distribution, free treatment of sexually transmitted infections (STIs), free commodity supplies (condoms, STI drugs), and facilitation of community mobilization",increase in condom use assumed,1,0,7.0,0
2014-01-02136,2014-01-02136-21,25304420,Cost-effectiveness of HIV prevention for high-risk groups at scale: an economic evaluation of the Avahan programme in south India.,"London School of Hygiene & Tropical Medicine, London, UK. Electronic address:Anna.Vassall@lshtm.ac.uk.",2014,Vassall,Anna,A,34,1,5-56,1,95,5,56,51.0,USD,,,4,"Avahan HIV prevention programme- peer-led outreach, education and condom distribution, free treatment of sexually transmitted infections (STIs), free commodity supplies (condoms, STI drugs), and facilitation of community mobilization",increase in condom use assumed,1,0,7.0,0
2016-01-02271,2016-01-02271-10,26762520,Alternative Strategies to Achieve Cardiovascular Mortality Goals in China and India: A Microsimulation of Target- Versus Risk-Based Blood Pressure Treatment.,"From Department of Medicine, Stanford University, Stanford, CA (S.B.); Center forPrimary Care, Harvard Medical School, Boston, MA (S.B.); Division of Medicine,University College London, London, United Kingdom (J.S.Y.); Division of GeneralMedicine, University of Michigan, Ann Arbor, MI (J.B.S., R.A.H.); Center forClinical Management Research, Veterans Affairs Ann Arbor Healthcare System, AnnArbor, MI (J.B.S., R.A.H.); School of Public Health, Imperial College London.London, United Kingdom (C.M.); and Public Health Foundation of India, New Delhi, India (C.M.). basus@stanford.edu.",2016,Basu,Sanjay,,200,1,192.9 (165.4-223.5),1,95,165.40,223.50,58.1,USD,,,3,Benefit-based tailored treatment Intensive Strategy to reduce cardiovascular disease,None,1,0,6.0,0
2014-01-02196,2014-01-02196-10,25091669,Estimated impact and cost-effectiveness of rotavirus vaccination in India: effects of geographic and economic disparities.,"Department of Environmental and Global Health, Center for African Studies,Emerging Pathogens Institute, University of Florida, Gainesville, FL, USA.Electronic address: rrheing@epi.ufl.edu.",2014,Rheingans,Richard,R,120,1,47-189,1,95,47,189,142.0,USD,,Full Year 1; Full Year 2; Medical Cost; 1 Dose Year 1; 2 Dose Year 1; 2 Dose Year 2,3,Rotavirus vaccination,None,0,0,5.0,0
2017-01-02961,2017-01-02961-78,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,74,1,$54.37 - $113.42,1,95,54.37,113.42,59.05,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2007-01-00104,2007-01-00104-01,17875589,Economic evaluation of Haemophilus influenzae type B vaccination in Indonesia: a cost-effectiveness analysis.,"Health Policy and Management, Mailman School of Public Health, Columbia University, 600 W 168th St., New York, NY 10032, USA. eib6@columbia.edu",2007,Broughton,Edward I,EI,84,1,56.1-77.1,1,95,56.10,77.10,21.0,USD,,sensitive to incidence of pneumonia,4,Haemophilus influenzae type B (Hib) vaccine,DPT and hepatitis B vaccine without Hib vaccine included,1,0,6.0,0
2014-01-02153,2014-01-02153-01,25255131,"Where the road ends, yaws begins? The cost-effectiveness of eradication versus more roads.","Department of Control of Neglected Tropical Diseases, World Health Organization, Geneva, Switzerland.",2014,Fitzpatrick,Christopher,C,410,1,47-936,1,95,47,936,889.0,USD,,,3,Yaws eradication program,None,0,0,6.0,0
2012-01-01164,2012-01-01164-01,22369300,Evaluation of current guthrie TSH cut-off point in Iran congenital hypothyroidism screening program: a cost-effectiveness analysis.,"Department of Epidemiology and Biostatistics, School of Public Health, Tehran University of Medical Sciences, Tehran, Iran.",2012,Shamshiri,Ahmad Reza,AR,Cost-Saving,1,-4950 to -4210,1,95,-4950,-4210,740.0,USD,,,3,"Congenital hypothyroidism screening with thyroid-stimulating hormone (TSH), cut-off point= 10mU/l",None,0,0,7.0,0
2017-01-02961,2017-01-02961-79,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,85,1,$60.84 - $131.14,1,95,60.84,131.14,70.3,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2017-01-02961,2017-01-02961-80,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,140,1,$95.73 - $205.07,1,95,95.73,205.07,109.34,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2017-01-02961,2017-01-02961-81,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,1000,1,"$745.69 - $1,568.61",1,95,745.69,1568.61,822.92,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
2013-01-00967,2013-01-00967-02,23311860,The cost-effectiveness of gestational diabetes screening including prevention of type 2 diabetes: application of a new model in India and Israel.,"Health Strategies International, 555 59th Street, Oakland, CA 94609, USA. emarseille@comcast.net",2013,Marseille,Elliot,E,2000,1,1269-8039,1,95,1269,8039,6770.0,USD,,,3,Gestational diabetes mellitus screening using oral glucose tolerance test (OGTT),None,1,0,5.0,0
2017-01-02961,2017-01-02961-82,28073749,Cost effectiveness of a government supported policy strategy to decrease sodium intake: global analysis across 183 nations.,"Stanford University, Stanford, CA, USA, and Institute for Fiscal Studies, London,UK.",2017,Webb,Michael,,1100,1,"$812.25 - $1,742.60",1,95,812.25,1742.60,930.35,USD,,,3,Policy intervention to reduce sodium consumption by 10%,None,1,0,5.0,0
